price,price_per_country_mean,price_per_country_mean_diff,price_per_country_median,price_per_country_median_diff,price_per_province_mean,price_per_province_mean_diff,price_per_province_median,price_per_province_median_diff,points_per_country_mean,points_per_country_median,points_per_province_mean,points_per_province_median,points
50.0,39.64513342855757,10.354866571442436,34.5,15.5,50.02047247781605,-0.020472477816049658,40.0,10.0,88.64735945485519,88.0,89.5,89.0,88
75.0,36.23818813834525,38.76181186165475,30.0,45.0,38.686861891973464,36.313138108026536,33.0,42.0,88.59421613394217,88.0,88.67250115154306,89.0,92
16.0,21.41172502899278,-5.41172502899278,15.0,1.0,15.333333333333336,0.6666666666666661,12.0,4.0,86.56313993174061,87.0,85.87878787878788,85.0,87
42.0,36.23818813834525,5.761811861654749,30.0,12.0,38.686861891973464,3.3131381080265285,33.0,9.0,88.59421613394217,88.0,88.67250115154306,89.0,86
22.0,36.23818813834525,-14.23818813834525,30.0,-8.0,38.686861891973464,-16.68686189197347,33.0,-11.0,88.59421613394217,88.0,88.67250115154306,89.0,90
15.0,33.75182481751825,-18.751824817518248,22.0,-7.0,38.37142857142858,-23.37142857142857,22.0,-7.0,88.67883211678833,89.0,89.27142857142857,89.0,87
16.0,40.08589605462504,-24.08589605462504,30.0,-14.0,17.647714354095616,-1.6477143540956118,15.0,1.0,88.8061737257717,89.0,86.69444444444444,87.0,86
34.0,36.23818813834525,-2.238188138345251,30.0,4.0,38.686861891973464,-4.686861891973472,33.0,1.0,88.59421613394217,88.0,88.67250115154306,89.0,89
13.0,40.08589605462504,-27.08589605462504,30.0,-17.0,35.06946104463741,-22.069461044637414,29.0,-16.0,88.8061737257717,89.0,88.49864498644985,88.0,86
37.0,27.371567043618747,9.628432956381255,20.0,17.0,37.0,0.0,37.0,0.0,88.26373626373626,88.0,91.0,91.0,91
20.0,40.08589605462504,-20.08589605462504,30.0,-10.0,35.06946104463741,-15.069461044637412,29.0,-9.0,88.8061737257717,89.0,88.49864498644985,88.0,87
180.0,39.64513342855757,140.35486657144244,34.5,145.5,47.50207868110037,132.49792131889964,35.317716747442105,144.6822832525579,88.64735945485519,88.0,89.08587257617727,89.0,93
150.0,39.64513342855757,110.35486657144243,34.5,115.5,47.50207868110037,102.49792131889963,35.317716747442105,114.68228325255791,88.64735945485519,88.0,89.08587257617727,89.0,95
20.0,36.23818813834525,-16.23818813834525,30.0,-10.0,38.686861891973464,-18.686861891973468,33.0,-13.0,88.59421613394217,88.0,88.67250115154306,89.0,82
42.0,36.23818813834525,5.761811861654749,30.0,12.0,21.66666666666667,20.33333333333333,20.0,22.0,88.59421613394217,88.0,87.01785714285714,87.0,88
27.0,36.23818813834525,-9.238188138345249,30.0,-3.0,36.54054054054054,-9.540540540540539,30.0,-3.0,88.59421613394217,88.0,89.2132132132132,89.0,88
11.0,21.41172502899278,-10.411725028992779,15.0,-4.0,12.666666666666664,-1.666666666666666,10.0,1.0,86.56313993174061,87.0,84.23333333333333,84.0,81
65.0,36.23818813834525,28.76181186165475,30.0,35.0,38.686861891973464,26.313138108026532,33.0,32.0,88.59421613394217,88.0,88.67250115154306,89.0,92
25.0,36.23818813834525,-11.23818813834525,30.0,-5.0,36.54054054054054,-11.54054054054054,30.0,-5.0,88.59421613394217,88.0,89.2132132132132,89.0,86
8.0,21.41172502899278,-13.411725028992779,15.0,-7.0,12.666666666666664,-4.666666666666666,10.0,-2.0,86.56313993174061,87.0,84.23333333333333,84.0,84
14.0,25.583870843967773,-11.583870843967777,18.0,-4.0,26.0511108578732,-12.051110857873207,18.0,-4.0,87.06388206388206,87.0,86.95850622406637,87.0,87
35.0,29.063291139240505,5.936708860759495,24.0,11.0,35.0,0.0,35.0,0.0,88.87341772151899,89.0,92.0,92.0,92
42.0,36.23818813834525,5.761811861654749,30.0,12.0,32.15239425095908,9.847605749040925,28.0,14.0,88.59421613394217,88.0,88.8546511627907,89.0,91
65.0,36.23818813834525,28.76181186165475,30.0,35.0,38.686861891973464,26.313138108026532,33.0,32.0,88.59421613394217,88.0,88.67250115154306,89.0,90
15.0,36.23818813834525,-21.23818813834525,30.0,-15.0,36.54054054054054,-21.540540540540537,30.0,-15.0,88.59421613394217,88.0,89.2132132132132,89.0,84
33.0,21.41172502899278,11.588274971007221,15.0,18.0,20.319148936170205,12.680851063829786,20.0,13.0,86.56313993174061,87.0,87.02127659574468,87.0,91
86.0,36.23818813834525,49.76181186165475,30.0,56.0,36.54054054054054,49.45945945945946,30.0,56.0,88.59421613394217,88.0,89.2132132132132,89.0,94
10.0,31.77415056413444,-21.77415056413444,20.0,-10.0,20.134747337884548,-10.134747337884543,15.0,-5.0,88.33633633633633,88.0,87.22580645161291,87.0,84
30.0,36.23818813834525,-6.238188138345251,30.0,0.0,38.686861891973464,-8.686861891973471,33.0,-3.0,88.59421613394217,88.0,88.67250115154306,89.0,92
18.0,25.583870843967773,-7.5838708439677776,18.0,0.0,26.51090288996589,-8.510902889965895,18.0,0.0,87.06388206388206,87.0,87.18666666666668,87.0,88
17.0,25.583870843967773,-8.583870843967777,18.0,-1.0,26.0511108578732,-9.051110857873203,18.0,-1.0,87.06388206388206,87.0,86.95850622406637,87.0,85
80.0,39.64513342855757,40.354866571442436,34.5,45.5,50.02047247781605,29.979527522183947,40.0,40.0,88.64735945485519,88.0,89.5,89.0,92
12.0,27.371567043618747,-15.371567043618743,20.0,-8.0,12.714285714285715,-0.7142857142857135,10.0,2.0,88.26373626373626,88.0,87.42857142857143,87.0,90
19.0,39.64513342855757,-20.645133428557568,34.5,-15.5,47.50207868110037,-28.502078681100365,35.317716747442105,-16.317716747442105,88.64735945485519,88.0,89.08587257617727,89.0,89
15.0,36.23818813834525,-21.23818813834525,30.0,-15.0,38.686861891973464,-23.686861891973468,33.0,-18.0,88.59421613394217,88.0,88.67250115154306,89.0,87
35.0,36.23818813834525,-1.2381881383452509,30.0,5.0,32.15239425095908,2.8476057490409232,28.0,7.0,88.59421613394217,88.0,88.8546511627907,89.0,93
35.317716747442105,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,28.822254858765373,6.495461888676728,25.0,10.317716747442104,88.8061737257717,89.0,89.33939393939394,89.0,93
20.0,36.23818813834525,-16.23818813834525,30.0,-10.0,38.686861891973464,-18.686861891973468,33.0,-13.0,88.59421613394217,88.0,88.67250115154306,89.0,90
35.0,36.23818813834525,-1.2381881383452509,30.0,5.0,38.686861891973464,-3.686861891973472,33.0,2.0,88.59421613394217,88.0,88.67250115154306,89.0,87
32.0,36.23818813834525,-4.238188138345252,30.0,2.0,38.686861891973464,-6.686861891973472,33.0,-1.0,88.59421613394217,88.0,88.67250115154306,89.0,86
48.0,36.23818813834525,11.76181186165475,30.0,18.0,38.686861891973464,9.313138108026527,33.0,15.0,88.59421613394217,88.0,88.67250115154306,89.0,94
7.0,36.23818813834525,-29.23818813834525,30.0,-23.0,38.686861891973464,-31.686861891973468,33.0,-26.0,88.59421613394217,88.0,88.67250115154306,89.0,85
18.0,30.03964531999103,-12.039645319991028,29.0,-11.0,29.288738556812056,-11.28873855681206,26.0,-8.0,90.11650485436891,90.0,89.54166666666669,90.0,85
19.0,25.583870843967773,-6.5838708439677776,18.0,1.0,26.0511108578732,-7.051110857873205,18.0,1.0,87.06388206388206,87.0,86.95850622406637,87.0,88
20.0,39.64513342855757,-19.645133428557568,34.5,-14.5,50.02047247781605,-30.020472477816053,40.0,-20.0,88.64735945485519,88.0,89.5,89.0,89
13.0,39.64513342855757,-26.645133428557568,34.5,-21.5,26.86326167101611,-13.863261671016117,23.5,-10.5,88.64735945485519,88.0,88.0,88.0,88
11.0,36.23818813834525,-25.23818813834525,30.0,-19.0,32.15239425095908,-21.15239425095908,28.0,-17.0,88.59421613394217,88.0,88.8546511627907,89.0,86
61.0,40.08589605462504,20.91410394537496,30.0,31.0,87.33810436891983,-26.33810436891983,60.0,1.0,88.8061737257717,89.0,89.86915887850469,89.0,94
60.0,36.23818813834525,23.76181186165475,30.0,30.0,38.686861891973464,21.313138108026532,33.0,27.0,88.59421613394217,88.0,88.67250115154306,89.0,88
12.0,21.41172502899278,-9.411725028992779,15.0,-3.0,26.30769230769231,-14.307692307692307,20.0,-8.0,86.56313993174061,87.0,87.53846153846153,86.0,86
25.0,21.41172502899278,3.58827497100722,15.0,10.0,45.05295279124035,-20.05295279124035,30.158858373721053,-5.158858373721053,86.56313993174061,87.0,87.66666666666669,86.5,84
10.0,39.64513342855757,-29.645133428557568,34.5,-24.5,26.86326167101611,-16.863261671016115,23.5,-13.5,88.64735945485519,88.0,88.0,88.0,85
35.0,36.23818813834525,-1.2381881383452509,30.0,5.0,38.686861891973464,-3.686861891973472,33.0,2.0,88.59421613394217,88.0,88.67250115154306,89.0,87
20.0,40.08589605462504,-20.08589605462504,30.0,-10.0,17.665465390828878,2.334534609171122,15.0,5.0,88.8061737257717,89.0,86.53846153846153,86.0,87
34.0,30.03964531999103,3.960354680008973,29.0,5.0,29.288738556812056,4.711261443187941,26.0,8.0,90.11650485436891,90.0,89.54166666666669,90.0,92
15.0,36.23818813834525,-21.23818813834525,30.0,-15.0,38.686861891973464,-23.686861891973468,33.0,-18.0,88.59421613394217,88.0,88.67250115154306,89.0,86
15.0,25.583870843967773,-10.583870843967775,18.0,-3.0,26.0511108578732,-11.051110857873203,18.0,-3.0,87.06388206388206,87.0,86.95850622406637,87.0,89
18.0,39.64513342855757,-21.645133428557568,34.5,-16.5,34.6926756603655,-16.692675660365502,24.5,-6.5,88.64735945485519,88.0,88.13636363636364,88.0,88
100.0,36.23818813834525,63.76181186165475,30.0,70.0,38.686861891973464,61.313138108026536,33.0,67.0,88.59421613394217,88.0,88.67250115154306,89.0,93
14.0,36.23818813834525,-22.23818813834525,30.0,-16.0,38.686861891973464,-24.686861891973468,33.0,-19.0,88.59421613394217,88.0,88.67250115154306,89.0,85
25.0,39.64513342855757,-14.645133428557566,34.5,-9.5,30.262868636953968,-5.262868636953974,28.5,-3.5,88.64735945485519,88.0,88.15686274509804,88.0,81
21.0,23.45132060431057,-2.4513206043105704,16.5,4.5,23.980940757619585,-2.9809407576195848,17.0,4.0,86.48425196850393,86.0,86.60698689956331,86.0,87
50.0,36.23818813834525,13.76181186165475,30.0,20.0,38.686861891973464,11.313138108026529,33.0,17.0,88.59421613394217,88.0,88.67250115154306,89.0,87
35.317716747442105,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,27.215918147549825,8.10179859989228,25.0,10.317716747442104,88.8061737257717,89.0,88.40799999999999,88.0,91
41.0,36.90104216161424,4.098957838385759,38.0,3.0,39.48784778316281,1.512152216837194,38.0,3.0,89.41176470588233,89.0,89.4,89.0,89
13.0,36.23818813834525,-23.23818813834525,30.0,-17.0,13.0,0.0,13.0,0.0,88.59421613394217,88.0,83.0,83.0,83
15.0,36.23818813834525,-21.23818813834525,30.0,-15.0,32.15239425095908,-17.152394250959073,28.0,-13.0,88.59421613394217,88.0,88.8546511627907,89.0,83
95.0,36.23818813834525,58.76181186165475,30.0,65.0,36.54054054054054,58.45945945945946,30.0,65.0,88.59421613394217,88.0,89.2132132132132,89.0,94
22.0,31.77415056413444,-9.774150564134438,20.0,2.0,18.76270407292118,3.237295927078818,15.0,7.0,88.33633633633633,88.0,87.34146341463415,87.0,86
85.0,40.08589605462504,44.91410394537497,30.0,55.0,62.98597286639918,22.01402713360082,35.317716747442105,49.682283252557895,88.8061737257717,89.0,89.52419354838709,89.0,90
80.0,31.77415056413444,48.22584943586556,20.0,60.0,75.49531502423267,4.504684975767333,35.317716747442105,44.682283252557895,88.33633633633633,88.0,90.15,90.0,90
34.0,40.08589605462504,-6.085896054625039,30.0,4.0,62.98597286639918,-28.98597286639918,35.317716747442105,-1.3177167474421054,88.8061737257717,89.0,89.52419354838709,89.0,87
14.0,36.23818813834525,-22.23818813834525,30.0,-16.0,38.686861891973464,-24.686861891973468,33.0,-19.0,88.59421613394217,88.0,88.67250115154306,89.0,86
15.0,21.41172502899278,-6.41172502899278,15.0,0.0,22.0,-7.0,19.5,-4.5,86.56313993174061,87.0,87.25,88.5,88
16.0,25.583870843967773,-9.583870843967775,18.0,-2.0,20.0,-4.0,18.5,-2.5,87.06388206388206,87.0,88.2142857142857,88.5,86
26.0,36.23818813834525,-10.238188138345249,30.0,-4.0,21.66666666666667,4.333333333333332,20.0,6.0,88.59421613394217,88.0,87.01785714285714,87.0,85
103.0,40.08589605462504,62.91410394537497,30.0,73.0,62.98597286639918,40.01402713360082,35.317716747442105,67.6822832525579,88.8061737257717,89.0,89.52419354838709,89.0,92
15.0,36.23818813834525,-21.23818813834525,30.0,-15.0,38.686861891973464,-23.686861891973468,33.0,-18.0,88.59421613394217,88.0,88.67250115154306,89.0,86
49.0,36.23818813834525,12.76181186165475,30.0,19.0,38.686861891973464,10.313138108026527,33.0,16.0,88.59421613394217,88.0,88.67250115154306,89.0,86
50.0,36.23818813834525,13.76181186165475,30.0,20.0,38.686861891973464,11.313138108026529,33.0,17.0,88.59421613394217,88.0,88.67250115154306,89.0,90
18.0,39.64513342855757,-21.645133428557568,34.5,-16.5,28.548000195819263,-10.54800019581926,20.5,-2.5,88.64735945485519,88.0,87.94318181818181,88.0,88
60.0,39.64513342855757,20.354866571442443,34.5,25.5,50.02047247781605,9.979527522183949,40.0,20.0,88.64735945485519,88.0,89.5,89.0,94
35.317716747442105,39.64513342855757,-4.3274166811154595,34.5,0.8177167474421054,30.262868636953968,5.0548481104881295,28.5,6.817716747442106,88.64735945485519,88.0,88.15686274509804,88.0,89
95.0,33.75182481751825,61.248175182481745,22.0,73.0,42.54545454545455,52.45454545454545,31.0,64.0,88.67883211678833,89.0,88.86363636363636,88.0,91
35.0,36.23818813834525,-1.2381881383452509,30.0,5.0,36.54054054054054,-1.5405405405405403,30.0,5.0,88.59421613394217,88.0,89.2132132132132,89.0,89
12.0,36.23818813834525,-24.23818813834525,30.0,-18.0,38.686861891973464,-26.686861891973468,33.0,-21.0,88.59421613394217,88.0,88.67250115154306,89.0,85
77.0,36.23818813834525,40.76181186165475,30.0,47.0,38.686861891973464,38.313138108026536,33.0,44.0,88.59421613394217,88.0,88.67250115154306,89.0,89
55.0,36.23818813834525,18.76181186165475,30.0,25.0,38.686861891973464,16.31313810802653,33.0,22.0,88.59421613394217,88.0,88.67250115154306,89.0,86
25.0,39.64513342855757,-14.645133428557566,34.5,-9.5,47.50207868110037,-22.502078681100365,35.317716747442105,-10.317716747442104,88.64735945485519,88.0,89.08587257617727,89.0,91
14.0,21.41172502899278,-7.41172502899278,15.0,-1.0,18.846153846153847,-4.846153846153847,14.0,0.0,86.56313993174061,87.0,87.19230769230771,87.0,83
35.317716747442105,36.23818813834525,-0.9204713909031454,30.0,5.317716747442105,29.527452432238373,5.7902643152037285,28.0,7.317716747442106,88.59421613394217,88.0,85.79166666666667,86.0,84
38.0,36.23818813834525,1.7618118616547491,30.0,8.0,38.686861891973464,-0.6868618919734715,33.0,5.0,88.59421613394217,88.0,88.67250115154306,89.0,90
25.0,25.583870843967773,-0.5838708439677767,18.0,7.0,26.0511108578732,-1.051110857873205,18.0,7.0,87.06388206388206,87.0,86.95850622406637,87.0,88
25.0,36.23818813834525,-11.23818813834525,30.0,-5.0,21.66666666666667,3.333333333333332,20.0,5.0,88.59421613394217,88.0,87.01785714285714,87.0,86
21.0,40.08589605462504,-19.08589605462504,30.0,-9.0,27.215918147549825,-6.215918147549825,25.0,-4.0,88.8061737257717,89.0,88.40799999999999,88.0,88
26.0,40.08589605462504,-14.085896054625039,30.0,-4.0,25.3541678272334,0.6458321727666032,23.0,3.0,88.8061737257717,89.0,88.45977011494253,89.0,90
58.0,36.23818813834525,21.76181186165475,30.0,28.0,38.686861891973464,19.313138108026532,33.0,25.0,88.59421613394217,88.0,88.67250115154306,89.0,92
15.0,36.23818813834525,-21.23818813834525,30.0,-15.0,38.686861891973464,-23.686861891973468,33.0,-18.0,88.59421613394217,88.0,88.67250115154306,89.0,85
44.0,36.90104216161424,7.098957838385759,38.0,6.0,39.48784778316281,4.512152216837193,38.0,6.0,89.41176470588233,89.0,89.4,89.0,91
65.0,40.08589605462504,24.91410394537496,30.0,35.0,87.33810436891983,-22.33810436891983,60.0,5.0,88.8061737257717,89.0,89.86915887850469,89.0,95
22.0,39.64513342855757,-17.645133428557568,34.5,-12.5,47.50207868110037,-25.502078681100365,35.317716747442105,-13.317716747442105,88.64735945485519,88.0,89.08587257617727,89.0,84
69.0,36.23818813834525,32.76181186165475,30.0,39.0,38.686861891973464,30.313138108026532,33.0,36.0,88.59421613394217,88.0,88.67250115154306,89.0,91
15.0,39.64513342855757,-24.645133428557568,34.5,-19.5,47.50207868110037,-32.502078681100365,35.317716747442105,-20.317716747442105,88.64735945485519,88.0,89.08587257617727,89.0,87
20.0,36.23818813834525,-16.23818813834525,30.0,-10.0,32.15239425095908,-12.152394250959075,28.0,-8.0,88.59421613394217,88.0,88.8546511627907,89.0,94
45.0,36.23818813834525,8.761811861654751,30.0,15.0,38.686861891973464,6.3131381080265285,33.0,12.0,88.59421613394217,88.0,88.67250115154306,89.0,92
20.0,36.23818813834525,-16.23818813834525,30.0,-10.0,38.686861891973464,-18.686861891973468,33.0,-13.0,88.59421613394217,88.0,88.67250115154306,89.0,82
26.0,36.23818813834525,-10.238188138345249,30.0,-4.0,38.686861891973464,-12.686861891973471,33.0,-7.0,88.59421613394217,88.0,88.67250115154306,89.0,84
179.0,40.08589605462504,138.91410394537493,30.0,149.0,87.33810436891983,91.66189563108016,60.0,119.0,88.8061737257717,89.0,89.86915887850469,89.0,92
15.0,31.77415056413444,-16.774150564134438,20.0,-5.0,35.224563539447296,-20.2245635394473,23.0,-8.0,88.33633633633633,88.0,88.82608695652173,88.0,87
11.0,36.23818813834525,-25.23818813834525,30.0,-19.0,38.686861891973464,-27.686861891973468,33.0,-22.0,88.59421613394217,88.0,88.67250115154306,89.0,86
30.0,40.08589605462504,-10.085896054625039,30.0,0.0,28.822254858765373,1.1777451412346238,25.0,5.0,88.8061737257717,89.0,89.33939393939394,89.0,88
11.0,39.64513342855757,-28.645133428557568,34.5,-23.5,28.53074678201052,-17.530746782010524,20.0,-9.0,88.64735945485519,88.0,87.45161290322581,87.0,84
145.0,36.23818813834525,108.76181186165476,30.0,115.0,38.686861891973464,106.31313810802652,33.0,112.0,88.59421613394217,88.0,88.67250115154306,89.0,94
22.0,39.64513342855757,-17.645133428557568,34.5,-12.5,34.6926756603655,-12.692675660365502,24.5,-2.5,88.64735945485519,88.0,88.13636363636364,88.0,87
20.0,40.08589605462504,-20.08589605462504,30.0,-10.0,25.3541678272334,-5.354167827233397,23.0,-3.0,88.8061737257717,89.0,88.45977011494253,89.0,94
14.0,45.661196406364404,-31.66119640636441,28.0,-14.0,30.627902146318945,-16.627902146318945,27.0,-13.0,89.9136690647482,90.0,90.01428571428572,90.0,88
75.0,36.23818813834525,38.76181186165475,30.0,45.0,38.686861891973464,36.313138108026536,33.0,42.0,88.59421613394217,88.0,88.67250115154306,89.0,93
50.0,36.23818813834525,13.76181186165475,30.0,20.0,38.686861891973464,11.313138108026529,33.0,17.0,88.59421613394217,88.0,88.67250115154306,89.0,90
22.0,36.23818813834525,-14.23818813834525,30.0,-8.0,32.15239425095908,-10.152394250959075,28.0,-6.0,88.59421613394217,88.0,88.8546511627907,89.0,87
120.0,25.583870843967773,94.41612915603224,18.0,102.0,26.0511108578732,93.94888914212679,18.0,102.0,87.06388206388206,87.0,86.95850622406637,87.0,86
49.0,36.23818813834525,12.76181186165475,30.0,19.0,38.686861891973464,10.313138108026527,33.0,16.0,88.59421613394217,88.0,88.67250115154306,89.0,86
15.0,36.23818813834525,-21.23818813834525,30.0,-15.0,32.15239425095908,-17.152394250959073,28.0,-13.0,88.59421613394217,88.0,88.8546511627907,89.0,87
12.0,23.45132060431057,-11.45132060431057,16.5,-4.5,18.6,-6.600000000000001,15.0,-3.0,86.48425196850393,86.0,85.36,86.0,86
35.317716747442105,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,27.800927421767486,7.516789325674613,21.0,14.317716747442105,88.8061737257717,89.0,88.87777777777778,89.0,91
35.317716747442105,21.41172502899278,13.905991718449323,15.0,20.317716747442105,45.05295279124035,-9.735236043798244,30.158858373721053,5.158858373721053,86.56313993174061,87.0,87.66666666666669,86.5,85
19.0,36.23818813834525,-17.23818813834525,30.0,-11.0,32.15239425095908,-13.152394250959075,28.0,-9.0,88.59421613394217,88.0,88.8546511627907,89.0,88
35.317716747442105,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,28.822254858765373,6.495461888676728,25.0,10.317716747442104,88.8061737257717,89.0,89.33939393939394,89.0,90
65.0,36.23818813834525,28.76181186165475,30.0,35.0,38.686861891973464,26.313138108026532,33.0,32.0,88.59421613394217,88.0,88.67250115154306,89.0,93
19.0,36.23818813834525,-17.23818813834525,30.0,-11.0,32.15239425095908,-13.152394250959075,28.0,-9.0,88.59421613394217,88.0,88.8546511627907,89.0,82
365.0,45.661196406364404,319.33880359363565,28.0,337.0,119.49040614460225,245.50959385539775,38.0,327.0,89.9136690647482,90.0,91.52631578947368,92.0,94
40.0,40.08589605462504,-0.08589605462503869,30.0,10.0,87.33810436891983,-47.33810436891983,60.0,-20.0,88.8061737257717,89.0,89.86915887850469,89.0,91
35.317716747442105,40.08589605462504,-4.768179307182933,30.0,5.317716747442105,35.06946104463741,0.24825570280469125,29.0,6.317716747442106,88.8061737257717,89.0,88.49864498644985,88.0,87
25.0,39.64513342855757,-14.645133428557566,34.5,-9.5,50.02047247781605,-25.020472477816053,40.0,-15.0,88.64735945485519,88.0,89.5,89.0,88
90.0,40.08589605462504,49.91410394537497,30.0,60.0,28.822254858765373,61.17774514123462,25.0,65.0,88.8061737257717,89.0,89.33939393939394,89.0,91
38.0,36.23818813834525,1.7618118616547491,30.0,8.0,38.686861891973464,-0.6868618919734715,33.0,5.0,88.59421613394217,88.0,88.67250115154306,89.0,87
35.317716747442105,30.03964531999103,5.278071427451079,29.0,6.317716747442106,39.29531502423263,-3.9775982767905234,35.317716747442105,0.0,90.11650485436891,90.0,89.6,90.0,89
35.0,39.64513342855757,-4.645133428557563,34.5,0.5,36.448828756058155,-1.4488287560581554,34.5,0.5,88.64735945485519,88.0,88.525,88.5,90
